"http://en.wikipedia.org/wiki/Lancaster,_Pennsylvania"		Geography	9	Sep	55.1 (12.8)___4.45 (113)___0 (0)___9.1___0	4.45 (113)___0 (0)	-0.671641791	0
"http://en.wikipedia.org/wiki/Murder,_She_Wrote_(season_4)"		Episodes	2	Title	""When Thieves Fall Out""___""Witness for the Defense""___""Old Habits Die Hard""___""The Way to Dusty Death""___""It Runs in the Family""___""If It's Thursday, It Must Be Beverly""___""Steal Me a Story""___""Trouble in Eden""___""Indian Giver""___""Doom With a View""___""Who Threw the Barbitals in Mrs. Fletcher's Chowder?""___""Harbinger of Death""___""Curse of the Daanau""___""Mourning Among the Wisterias""___""Murder Through the Looking Glass""___""A Very Good Year for Murder""___""Benedict Arnold Slipped Here""___""Just Another Fish Story""___""Showdown in Saskatchewan""___""Deadpan""___""The Body Politic"""	"Witness for the Defense___""Who Threw the Barbitals in Mrs. Fletcher's Chowder?"""	-0.681818182	2
http://en.wikipedia.org/wiki/PowerBook_G4		Aluminum PowerBook G4	4	"Jan 31, 2005 (Rev D)"	NVIDIA GeForce FX Go5200 with 64 MB of DDR SDRAM or ATI Radeon 9700 with 64 MB or 128 MB of DDR SDRAM___512 MB (two 256 MB) of 333 MHz PC-2700 DDR SO-DIMM SDRAM"	NVIDIA GeForce FX Go5200 with 64 MB of DDR SDRAM or ATI Radeon 9700 with 64 MB or 128 MB of DDR SDRAM___512 MB (two 256 MB) of 333 MHz PC-2700 DDR SO-DIMM SDRAM	-0.688073394	0
http://en.wikipedia.org/wiki/Audi_S_and_RS_models		Model range	3	engine type	2.2L l5 20vT___2.2L l5 20vT___2.2L l5 20vT 4.2 V8___4.2 V8___2.7 V6 T___4.2 V8___2.7 V6 T___4.2 V8___1.8 I4 20vT___4.2 V8 40vT___4.2 V8 40vT___4.2 V8 40v___4,163 cc V8 FSI___4.2 V8 40v___5,204 cc V10 FSI___4,991 cc V10 TFSI___5,204 cc V10 FSI___1,984 cc I4 TFSI___1,984 cc I4 TFSI___2,480 cc R5 TFSI"	"2.2L l5 20vT 4.2 V8___5,204 cc V10 FSI"	-0.688172043	0
http://en.wikipedia.org/wiki/Hydra_Head_Records_discography		List of Hydra Head Noise Industries releases	1	Artist	Sunn O)))___Merzbow___Lotus Eaters___Phantomsmasher___Phantomsmasher/Venetian Snares___2XH Vs HHR Vol. 1___Boris/Merzbow___House of Low Culture___Everlovely Lightningheart___Boris/Merzbow___Agoraphobic Nosebleed___Knut___Drawing Voices	2XH Vs HHR Vol. 1___House of Low Culture	-0.676470588	2
http://en.wikipedia.org/wiki/NWA_Mid-America_Heavyweight_Championship		Title history	2	Date:	NLT April 1958___NLT July 1971___NLT June 1972___NLT October 1974___January 1975___April 1975___1975___NLT September 1975___NLT December 1975___NLT March 1976___NLT June 1976___September 1976___October 1976___NLT November 1976___January 1977___NLT February 1979___December 1979___February 1980___NLT February 1980___NLT April 1980___May 1980___July 1982___NLT December 17, 1984___August 1985___September 1985"	"1975___NLT December 17, 1984"	-0.677419355	2
http://de.wikipedia.org/wiki/Kraftwerk_Neurath	Emissionsgrenzwerte der Bl??cke F und G im Vergleich mit Grenzwerten der 13.BImSchV (2004)/(2013) und mit BVT-Emissionswerten (2006)	Kraftwerksbl??cke	4	Grenzwert 13. BImSchV (2004) Tagesmittel	200 mg/Nm3___300 mg/Nm3___250 mg/Nm3___0,03 mg/Nm3___-___-___-___-"	"0,03 mg/Nm3___-"	-0.682539683	1
http://en.wikipedia.org/wiki/Gomez_(band)		Discography	1	Title	Detroit Swing '66/Ping One Down Released: 1 July 2002 Label: Hut / Virgin___See the World E.P. Released: October 2006___Girlshapedlovedrug E.P. Released: 13 November 2006"	Detroit Swing '66/Ping One Down Released: 1 July 2002 Label: Hut / Virgin___See the World E.P. Released: October 2006	-0.690721649	0
http://en.wikipedia.org/wiki/Videodrome_(soundtrack)		Track listing	1	Title	""801 A/B""___""A Slow Burn""___""TV or Not TV""___""TV Passions""___""Pins and Needles""___""Long Live the New Flesh"""	"801 A/B___""Long Live the New Flesh"""	-0.692307692	2
http://simple.wikipedia.org/wiki/List_of_African-American_Medal_of_Honor_recipients		Spanish-American War	6	Date of action	""Voluntarily went ashore in the face of the enemy and aided in the rescue of his wounded comrades; this after several previous attempts at rescue had been frustrated.""___""Performing his duty at the risk of serious scalding at the time of the blowing out of the manhole gasket on board the vessel, Penn hauled the fire while standing on a board thrown across a coal bucket 1 foot above the boiling water which was still blowing from the boiler."""	"Voluntarily went ashore in the face of the enemy and aided in the rescue of his wounded comrades; this after several previous attempts at rescue had been frustrated.___""Performing his duty at the risk of serious scalding at the time of the blowing out of the manhole gasket on board the vessel, Penn hauled the fire while standing on a board thrown across a coal bucket 1 foot above the boiling water which was still blowing from the boiler."""	-0.689189189	0
http://en.wikipedia.org/wiki/SafetySuit		Discography	1	Album details	Crew EP (as Crew) Release date: 2004 Label: Independent___Stay (as Crew) Release date: 2006 Label: Independent___Hallelujah Release date: August 28, 2012 Label: Arena Complex Records"	"Crew EP (as Crew) Release date: 2004 Label: Independent___Hallelujah Release date: August 28, 2012 Label: Arena Complex Records"	-0.680851064	0
http://en.wikipedia.org/wiki/List_of_former_DuMont_Television_Network_affiliates		Connecticut	1	Channel	71/18___8 (Channel 6 until late 1953)___53	71/18___8 (Channel 6 until late 1953)	-0.68115942	2
http://en.wikipedia.org/wiki/1990%E2%80%9391_Atlanta_Hawks_season		Transactions	2	Former team	Milwaukee Bucks___Miami Heat___re-signed___Minnesota Timberwolves (re-signed on March 1, 1991)"	"re-signed___Minnesota Timberwolves (re-signed on March 1, 1991)"	-0.685714286	2
http://sv.wikipedia.org/wiki/Call_of_Duty		Uppl??gg	1	Betyg	(PC) 91/100 (PSN) 78/100 (XBLA) 72/100___Betyg___9.0/10___9.3/10	(PC) 91/100 (PSN) 78/100 (XBLA) 72/100___Betyg	-0.677419355	2
http://fr.wikipedia.org/wiki/Verres_correcteurs		Mat??riaux	0	Mati??re plastique	SOLA Spectralite___Essilor Ormex___MR-6 1.6 Plastic___SOLA Finalite___MR-7 1.67 Plastic___SOLA Milite___MR-10 1.67 Plastic	Essilor Ormex___MR-10 1.67 Plastic	-0.692307692	2
http://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D0%B8%D1%86%D0%B0_%D0%9B%D0%B0%D1%82%D0%B2%D0%B8%D0%B8		??????????????????	3	1897	106 541 (41,6 %)___43 338 (16,9 %)___16 521 (6,5 %)___3532 (1,4 %)___12 869 (5 %)___5853 (2,3 %)___1772 (0,7 %)___130 (0,1 %)___255 879 (100 %)"	"3532 (1,4 %)___255 879 (100 %)"	-0.685714286	0
http://en.wikipedia.org/wiki/The_Worship_Sessions		Track listing	1	Title	""Hosanna""___""My Glorious""___""Mighty To Save""___""Come Thou Fount""___""You're Beautiful""___""Hearts Sing Louder""___""Just As I Am""___""Psalm 139 (You Are There)""___""In Christ Alone""___""There Is A Fountain"""	"You're Beautiful___""Psalm 139 (You Are There)"""	-0.68115942	2
http://en.wikipedia.org/wiki/New_Zealand_ADK_class_diesel_multiple_unit		Class register	4	Notes	Never shipped to New Zealand___(old photo)___ADB 778 was renumbered to 773. Moved to Lock'n'Load Paintball Arena___Formerly ADB 778; paired with ADK 683___Formerly ADB 779; paired with ADK 688	Never shipped to New Zealand___ADB 778 was renumbered to 773. Moved to Lock'n'Load Paintball Arena	-0.675324675	0
http://en.wikipedia.org/wiki/Steps_(TVB)		Cast	2	Description	Dance Instructor Ching Ka-Tsun's girlfriend. Lee Lik-Keung's younger sister.___Herbal Tea Company Clerk Lee Sum-Ying's older brother. Yau Lum-Lum's husband.___Herbal Tea Company Clerk Lee Lik-Keung's wife.___Herbal Tea Company Manager Mai Dik-Sang's ex-girlfriend. Yau Shang-Dat's girlfriend.___Yeung Sze-Man's ex-boyfriend.___Ching Ka-Tsun's younger sister. In Jail(Release)Not Shown-Last Episode___Dance Instructor___Dance Instructor Ching Ka-Tsun and Ching Ka-Man's mother.___Herbal Tea Company Owner Yeung Sze-Man's father.___Yeung Sze-Man's grandfather. Yeung Hon-To's father.___Herbal Tea Company Clerk Yau Lam-Lam's younger brother. Yeung Sze-Man's boyfriend.	Ching Ka-Tsun's younger sister. In Jail(Release)Not Shown-Last Episode___Dance Instructor Ching Ka-Tsun and Ching Ka-Man's mother.	-0.686746988	0
http://en.wikipedia.org/wiki/Manitoba_Court_of_Appeal		Past Justices	2	Additional Information	Chief Justice of Manitoba from May 25, 1918 until December 30, 1929___Chief Justice of Manitoba from December 30, 1929 until March 18, 1944___Chief Justice of Manitoba from March 18, 1944 until November 18, 1954___Chief Justice of Manitoba from January 1955 until March 1, 1961___Appointed Chief Justice of Manitoba on March 1, 1961___Chief Justice of Manitoba from March 22, 1971 until 1983___Chief Justice of Manitoba from April 16, 1983 until 1990___Chief Justice of Manitoba from June 13, 1967 until 1971___Later elevated to the Supreme Court of Canada, eventually serving as Chief Justice of Canada___Appointed to the Court of Queen's Bench of Manitoba on July 10, 2007"	"Chief Justice of Manitoba from March 22, 1971 until 1983___Later elevated to the Supreme Court of Canada, eventually serving as Chief Justice of Canada"	-0.684210526	0
http://en.wikipedia.org/wiki/List_of_Apollo_asteroids			0	Name	2011 MD___2010 AL30___2009 WM1___2009 DD45___2008 TC3___2007 VK184___2007 TU24___2007 WD5___2006 FV35___2006 SU49___2005 YU55___2004 XP14___2004 AS1___2002 TD66___(137108) 1999 AN10___1998 KY26___1997 XR2___69230 Hermes___(53319) 1999 JM8___(52760) 1998 ML14___(35396) 1997 XF11___25143 Itokawa___1994 CC___(175706) 1996 FG3___6489 Golevka___4769 Castalia___4660 Nereus___4581 Asclepius___4486 Mithra___(4197) 1982 TA___4183 Cuno___4179 Toutatis___4015 Wilson-Harrington___3200 Phaethon___2063 Bacchus___1866 Sisyphus___1620 Geographos___(29075) 1950 DA___1566 Icarus___1685 Toro___2101 Adonis___1862 Apollo	69230 Hermes___(175706) 1996 FG3	-0.676470588	0
http://en.wikipedia.org/wiki/2004%E2%80%9305_Manchester_United_F.C._season		UEFA Champions League	4	Scorers	Giggs 7', Rooney (3) 17', 28', 54', Van Nistelrooy 78', Bellion 81'______Van Nistelrooy (4) 14', 25' (pen.), 60', 90'___G. Neville 19', Van Nistelrooy 53'___"	"Van Nistelrooy (4) 14', 25' (pen.), 60', 90'___G. Neville 19', Van Nistelrooy 53'"	-0.685393258	0
http://en.wikipedia.org/wiki/Daley_%28musician%29		Discography	1	Tracklist	Alone Together (feat. Marsha Ambrosius) Blame the World Game Over Remember Me (feat. Jessie J) Those Who Wait Love is a Losing Game (Acoustic)___Broken Broken (String & Vocal Mix) Boken (Cahill Remix) [Radio Edit] Broken (A Cappella) Love is a Losing Game (Acoustic)	Alone Together (feat. Marsha Ambrosius) Blame the World Game Over Remember Me (feat. Jessie J) Those Who Wait Love is a Losing Game (Acoustic)___Broken Broken (String & Vocal Mix) Boken (Cahill Remix) [Radio Edit] Broken (A Cappella) Love is a Losing Game (Acoustic)	-0.685714286	0
http://en.m.wikipedia.org/wiki/List_of_The_Transformers_characters		AutobotsEdit	1	Alternate mode	1973 F-15 Eagle___Harrier Jump Jet___1967 F-16___F-4 Phantom___The 5 Aerialbots	1967 F-16___The 5 Aerialbots	-0.671641791	2
http://pl.wikipedia.org/wiki/Lista_odcink%C3%B3w_serialu_Agenci_NCIS		Lista odcink??w	1	Tytu??	""Restless""___""The Penelope Papers""___""Enemy on the Hill""___""Safe Harbor""___""Thirst""___""Devil's Triangle""___""Engaged"" (Part 1)___""Engaged"" (Part 2)___""Sins of the Father""___""Newborn King""___""Housekeeping""___""A Desperate Man""___""Life Before His Eyes""___""Secrets""___""Psych Out""___""Need to Know""___""The Tell""___""The Good Son""___""The Missionary Position""___""Rekindled""___""Playing With Fire""___""Up in Smoke""___""Till Death Do Us Part"""	"Devil's Triangle___""Engaged"" (Part 1)"	-0.671641791	0
http://nl.wikipedia.org/wiki/Ron_van_den_Beuken		Discografie	0	Single(s) met eventuele hitnoteringen in de Nederlandse Top 40	Timeless___Overdrive___Twister___Endless___Feelings (My children)___Sunset___Tibet___Find the way___Access___Alcatrazz___Life's too short___V2.0___Catch your fall	Life's too short___V2.0	-0.672413793	2
http://de.wikipedia.org/wiki/PCGH			0	PC Games Hardware	Verlag___Erstausgabe___Erscheinungsweise___Verkaufte Auflage (IVW 2/2013)___Verbreitete Auflage (IVW 2/2013)___Reichweite (AWA 2009)___Chefredakteur___Weblink___ISSN	Verkaufte Auflage (IVW 2/2013)___ISSN	-0.6875	2
"http://en.wikipedia.org/wiki/Maizuru,_Kyoto"		Climate	5	May	23.0 (73.4)___12.4 (54.3)___0.9 (33.6)___144.5 (5.689)___0 (0)___12.2___0.0___72___177.2	144.5 (5.689)___72	-0.671875	2
http://en.wikipedia.org/wiki/Missouri_Route_112		Major intersections	3	Destinations	Route 112 Spur___Route 248 east___South end of Route 37 Bus. overlap___North end of Route 76, Route 86, and Route 37 Bus. overlaps"	"Route 112 Spur___North end of Route 76, Route 86, and Route 37 Bus. overlaps"	-0.689189189	0
http://nl.wikipedia.org/wiki/Lijst_van_Eredivisie_transfers_zomer_2011/12		Heracles Almelo	3	Nieuwe club	Roda JC Kerkrade___HSC '21___FC Twente, was gehuurd___?___Go Ahead Eagles"	"HSC '21___FC Twente, was gehuurd"	-0.672131148	2
http://en.wikipedia.org/wiki/Faron_Young		Discography	3	Original A-Side	""I've Got Five Dollars and It's Saturday Night""___""I Miss You Already (And You're Not Even Gone)""___""Alone with You""___""Country Girl""___""Forget the Past""___""Hello Walls""___""I've Come to Say Goodbye""___""Keeping Up with the Joneses""___""That Over Thirty Look"""	"I Miss You Already (And You're Not Even Gone)___""That Over Thirty Look"""	-0.671641791	2
http://en.wikipedia.org/wiki/Macedonian_records_in_athletics		Outdoor	1	Record	21.80 (0.0 m/s)___35.88___46.27___1:47.14___2:32.08___3:48.50___5:21.81___8:35.55___14:06.52___31:26.55___48:06.3 (ht)___17241 m+___1:09:28.6 (ht)___2:25:06___14.46___27.4 (ht)___39.37___55.11___6:47.92___9:10.4___2.10 m___3.90 m___7.15 m___15.46 m___16.66 m #___50.62 m #___47.82 m___76.50 m___5896 pts___26:33.4 (ht)___56:10.4 (ht)___42.7 (ht)___1:35.0___3:22.81	1:09:28.6 (ht)___5896 pts	-0.691176471	0
http://en.wikipedia.org/wiki/Edutainment_(album)		Track listing	1	Title	""Blackman In Effect""___""Ya Know The Rules""___""Exhibit B""___""Beef""___""House Nigga's""___""Exhibit C""___""Love's Gonna Get'cha (Material Love)""___""100 Guns""___""Ya Strugglin'""___""Breath Control II""___""Exhibit D""___""Edutainment""___""The Homeless""___""Exhibit E""___""The Kenny Parker Show""___""Original Lyrics""___""The Racist""___""7 Dee Jays""___""30 Cops Or More""___""Exhibit F"""	"Love's Gonna Get'cha (Material Love)___""30 Cops Or More"""	-0.676056338	2
http://cs.wikipedia.org/wiki/Mistrovstv%C3%AD_Asie_ve_fotbale		Nej??sp????n??j???? t??my	1	V??t??z	3 (1968*, 1972, 1976*)___2 (1956, 1960*)___1 (1980*)___1 (2007)___1 (1964*)___-___-___-___-___-___-___-___-___-___-___-___-"	"3 (1968*, 1972, 1976*)___-"	-0.672131148	2
